DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR,DESTINATARIO,UF,,DATA DE ENTREGA
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Alto Paraíso),RO ,,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Alvorada do Oeste),RO ,,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Buritis),RO ,,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Espigão do Oeste),RO ,,17/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Guajará-Mirim),RO ,,18/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Jaru),RO ,,18/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Nova Brasilândia do Oeste),RO ,,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Nova Mamoré),RO ,,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Ouro Preto do Oeste),RO ,,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Seringueiras),RO ,,19/06/2020
16/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870,Secretaria Municipal de Saúde (cacoal),RO ,,21/06/2020
16/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,7,420000,Secretaria Municipal de Saúde (cacoal),RO ,,21/06/2020
16/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (vilhena) ,RO ,,21/06/2020
16/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,3,180000,Secretaria Municipal de Saúde (vilhena) ,RO ,,21/06/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (BURITIS),RO ,,02/07/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde  (CACOAL),RO ,,01/07/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (CACOAL),RO ,,01/07/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (CANDEIAS DO JAMARI),RO ,,03/07/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (COLORADO DO OESTE),RO ,,30/06/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (GUAJARÁ MIRIM),RO ,,03/07/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (GUAJARÁ MIRIM),RO ,,03/07/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (OURO PRETO D OESTE),RO ,,03/07/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde (PORTO VELHO),RO ,,02/07/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (ROLIM DE MOURA),RO ,,03/07/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde (ROLIM DE MOURA),RO ,,03/07/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870,Secretaria Municipal de Saúde (VILHENA),RO ,,30/06/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (VILHENA),RO ,,30/06/2020
07/07/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,5,300000,Cacoal - Hospital Regional de Cacoal,RO ,,15/07/2020
07/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,5,241450,Cacoal - Hospital Regional de Cacoal,RO ,,15/07/2020
07/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,15,724350,Porto Velho - CERO -  Centro de Reabilitação de Rondônia,RO ,,16/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,PORTO VELHO -  Secretaria Estadual de Saúde,RO ,,20/07/2020
10/07/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,PORTO VELHO -  Secretaria Estadual de Saúde,RO ,,20/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,ALTA FLORESTA D'OESTE - Secretaria Municipal de Saúde,RO ,,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,ALTO PARAÍSO - Secretaria Municipal de Saúde,RO ,,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870,BURITIS - Secretaria Municipal de Saúde,RO ,,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,CACAULANDIA - Secretaria Municipal de Saúde,RO ,,18/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,CAMPO NOVO DE RONDONIA - Secretaria Municipal de Saúde,RO ,,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,CANDEIAS  DO JAMARI  - Secretaria Municipal de Saúde,RO ,,19/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,CUJUBIM - Secretaria Municipal de Saúde,RO ,,21/07/2020
10/07/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,1,60000,CUJUBIM - Secretaria Municipal de Saúde,RO ,,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,ESPIGÃO DO OESTE  - Secretaria Municipal de Saúde,RO ,,17/07/2020
10/07/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,1,60000,ESPIGÃO DO OESTE  - Secretaria Municipal de Saúde,RO ,,17/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,ITAPUÃ DO OESTE - Secretaria Municipal de Saúde,RO ,,19/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,MACHADINHO D' OESTE - Secretaria Municipal de Saúde,RO ,,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,MONTE NEGRO - Secretaria Municipal de Saúde,RO ,,19/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,RIO CRESPO - Secretaria Municipal de Saúde,RO ,,19/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870,ROLIM DE MOURA - Secretaria Municipal de Saúde,RO ,,17/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870,SÃO MIGUEL DO GUAPORÉ - Secretaria Municipal de Saúde,RO ,,21/07/2020
10/07/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,SÃO MIGUEL DO GUAPORÉ - Secretaria Municipal de Saúde,RO ,,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,VALE DO ANARI - Secretaria Municipal de Saúde,RO ,,21/07/2020
17/07/2020,VYAIRE,RONDONIA,ESTADO,UTI,10,600000,PORTO VELHO - Secretaria Estadual de Saúde,RO ,,30/07/2020
17/07/2020,MAGNAMED,RONDONIA,ESTADO,TRANSPORTE,10,482900,PORTO VELHO - Secretaria Estadual de Saúde,RO ,,30/07/2020
17/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,OURO PRETO DO OESTE - Secretaria Municipal de Saúde ,RO ,,30/07/2020
17/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,VILHENA - Secretaria Municipal de Saúde ,RO ,,30/07/2020
17/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,GUAJARA-MIRIM - Secretaria Municipal de Saúde ,RO ,,30/07/2020
31/07/2020,LEISTUNG,RONDONIA,MUNICIPIO,UTI,1,60000,SMS de CEREJEIRAS,RO ,,10/08/2020
31/07/2020,KTK,RONDONIA,MUNICIPIO,TRANSPORTE,2,40000,SMS de CEREJEIRAS,RO ,,10/08/2020
09/08/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,SMS de URUPA,RO ,,18/08/2020
21/08/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,SMS de CEREJEIRAS,RO ,,29/08/2020
21/08/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,SMS de CEREJEIRAS,RO ,,29/08/2020
21/08/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,SMS de CABIXI,RO ,,29/08/2020
21/08/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,SMS de Sao Felipe D Oeste,RO ,,29/08/2020
25/05/2020,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,25,1207250,Secretaria Estadual de Saúde,RR,,26/05/2020
28/05/2020,VYAIRE,RORAIMA,ESTADO,UTI,25,1500000,Secretaria Estadual de Saúde,RR,,30/05/2020
28/05/2020,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,25,1207250,Secretaria Estadual de Saúde,RR,,30/05/2020
02/06/2020,VYAIRE,RORAIMA,ESTADO,UTI,15,900000,Secretaria Estadual de Saúde,RR,,01/04/2020
02/06/2020,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,15,724350,Secretaria Estadual de Saúde,RR,,01/04/2020
26/06/2020,MAGNAMED,RORAIMA,MUNICIPIO,TRANSPORTE,20,965800,Secretaria Municipal de Saúde (BOA VISTA),RR,,02/07/2020
07/07/2020,VYAIRE,RORAIMA,MUNICIPIO,UTI,15,900000,BOA VISTA - HOSPITAL DE CAMPANHA ACOLHIDA,RR,,11/07/2020
07/07/2020,VYAIRE,RORAIMA,MUNICIPIO,UTI,10,600000,BOA VISTA - HOSPITAL MATERNO INFANTIL NOSSA SENHORA DE NAZARETH,RR,,11/07/2020
07/07/2020,MAGNAMED,RORAIMA,MUNICIPIO,TRANSPORTE,10,482900,BOA VISTA - HOSPITAL MATERNO INFANTIL NOSSA SENHORA DE NAZARETH,RR,,11/07/2020
10/07/2020,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,2,96580,BOA VISTA - Secretaria Estadual de Saúde,RR,,18/07/2020
18/04/2020,VYAIRE,PARA,ESTADO,UTI,15,900000,Hospital de Campanha do Hangar ,PA,,19/04/2020
18/04/2020,MAGNAMED,PARA,ESTADO,TRANSPORTE,5,241450,Hospital de Campanha do Hangar ,PA,,19/04/2020
2020-04-30 00:00:00,LEISTUNG,PARA,ESTADO,UTI,60,3600000,PA,PA,,31/04/2020
16/05/2020,LEISTUNG,PARA,ESTADO,UTI,20,1200000,Secretaria Estadual de Saúde,PA,,17/05/2020
16/05/2020,MAGNAMED,PARA,ESTADO,TRANSPORTE,30,1448700,Secretaria Estadual de Saúde,PA,,17/05/2020
21/05/2020,VYAIRE,PARA,ESTADO,UTI,20,1200000,Secretaria Estadual de Saúde,PA,,22/05/2020
21/05/2020,MAGNAMED,PARA,ESTADO,TRANSPORTE,60,2897400,Secretaria Estadual de Saúde,PA,,22/05/2020
24/05/2020,LEISTUNG,PARA,ESTADO,UTI,40,2400000,Secretaria Estadual de Saúde,PA,,25/05/2020
28/05/2020,VYAIRE,PARA,MUNICIPIO,UTI,15,900000,BELÉM - Secretaria Municipal de Saúde,PA,,29/05/2020
28/05/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,15,724350,BELÉM - Secretaria Municipal de Saúde,PA,,29/05/2020
28/05/2020,MAGNAMED,PARA,ESTADO,TRANSPORTE,42,2028180,Secretaria Estadual de Saúde,PA,,29/05/2020
30/05/2020,WEG,PARA,ESTADO,UTI,20,1200000,Secretaria Estadual de Saúde,PA,,31/05/2020
30/05/2020,WEG,PARA,ESTADO,UTI,22,1320000,Secretaria Estadual de Saúde,PA,,31/05/2020
04/06/2020,VYAIRE,PARA,MUNICIPIO,UTI,9,540000,Secretaria Municipal de Saúde (Castanhal),PA,,06/06/2020
04/06/2020,WEG,PARA,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde (Castanhal),PA,,06/06/2020
04/06/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,20,965800,Secretaria Municipal de Saúde (Castanhal),PA,,05/06/2020
26/06/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (ABAETETUBA),PA,,02/07/2020
26/06/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (ABAETETUBA),PA,,03/07/2020
26/06/2020,VYAIRE,PARA,MUNICIPIO,UTI,3,180000,Secretaria Municipal de Saúde (MARABÁ),PA,,03/07/2020
26/06/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,3,144870,Secretaria Municipal de Saúde (PARAUPEBAS),PA,,03/07/2020
26/06/2020,VYAIRE,PARA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (PARAUPEBAS),PA,,03/07/2020
07/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,1,48290,AUGUSTO CORRÊA - HOSPITAL E MATERNIDADE SÃO MIGUEL,PA,,11/07/2020
07/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,1,48290,Santa Maria do Pará - HOSPITAL DA ORDEM TERCEIRA - UNID. SANTA MARIA,PA,,11/07/2020
07/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,1,48290,Santo Antônio da Tauá - HOSPITAL MATERNIDADE SANTO ANTONIO,PA,,11/07/2020
10/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,3,144870,BRAGANÇA - Secretaria Municipal de Saúde,PA,,16/07/2020
10/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580,CAPANEMA - Secretaria Municipal de Saúde,PA,,16/07/2020
10/07/2020,MAGNAMED,PARA,ESTADO,TRANSPORTE,3,144870,BELÉM - Secretaria Estadual de Saúde,PA,,16/07/2020
10/07/2020,VYAIRE,PARA,ESTADO,UTI,2,120000,BELÉM - Secretaria Estadual de Saúde,PA,,16/07/2020
17/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580,TUCURUI -  Secretaria Municipal de Saúde ,PA,,24/07/2020
17/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,3,144870,MARABA -  Secretaria Municipal de Saúde ,PA,,24/07/2020
31/07/2020,KTK,PARA,MUNICIPIO,TRANSPORTE,3,60000,SMS de Braganca,PA,,10/08/2020
09/08/2020,VYAIRE,PARA,MUNICIPIO,UTI,3,180000,SMS de Braganca,PA,,14/08/2020
09/08/2020,VYAIRE,PARA,MUNICIPIO,UTI,10,600000,SMS de Castanhal,PA,,14/08/2020
09/08/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,10,482900,SMS de Castanhal,PA,,14/08/2020
21/09/2020,KTK,PARA,MUNICIPIO,TRANSPORTE,1,20000,SMS de Paragominas,PA,,28/09/2020
21/09/2020,LEISTUNG,PARA,MUNICIPIO,UTI,1,60000,SMS de Paragominas,PA,,28/09/2020
28/05/2020,MAGNAMED,TOCANTINS,ESTADO,TRANSPORTE,20,965800,Secretaria Estadual de Saúde ,TO,,30/05/2020
05/06/2020,VYAIRE,TOCANTINS,ESTADO,UTI,20,1200000,Secretaria Estadual de Saúde ,TO,,08/06/2020
09/06/2020,VYAIRE,TOCANTINS,ESTADO,UTI,15,900000,Secretaria Estadual de Saúde ,TO,,12/06/2020
09/06/2020,MAGNAMED,TOCANTINS,ESTADO,TRANSPORTE,15,724350,Secretaria Estadual de Saúde ,TO,,12/06/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,1,48290,Alvorada - Hospital de Alvorada,TO,,14/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,Araguaçu - Hospital Araguaçu,TO,,13/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,Arapoema - Hospital Regional de Arapoema,TO,,13/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,Arraias - Hospital Regional de Arraias,TO,,11/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,Dianópolis - Hospital Regional de Dianópolis,TO,,12/07/2020
07/07/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,7,420000,Gurupi - Hospital Regional de Gurupi,TO,,14/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,6,289740,Gurupi - Hospital Regional de Gurupi,TO,,14/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,Miracema - Hospital Estadual de Miracema,TO,,15/07/2020
10/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,3,144870,COLINAS DO TOCANTINS - Secretaria Municipal de Saúde,TO,,15/07/2020
10/07/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,3,180000,COLINAS DO TOCANTINS - Secretaria Municipal de Saúde,TO,,15/07/2020
10/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,3,144870,GURUPI - Secretaria Municipal de Saúde,TO,,15/07/2020
10/07/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,3,180000,GURUPI - Secretaria Municipal de Saúde,TO,,15/07/2020
10/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,3,144870,PORTO NACIONAL - Secretaria Municipal de Saúde,TO,,15/07/2020
10/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,TOCANTINÓPOLIS - Secretaria Municipal de Saúde,TO,,15/07/2020
10/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,TOCANTINÓPOLIS - Secretaria Municipal de Saúde,TO,,15/07/2020
10/07/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,1,60000,TOCANTINÓPOLIS - Secretaria Municipal de Saúde,TO,,15/07/2020
10/07/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,1,60000,TOCANTINÓPOLIS - Secretaria Municipal de Saúde,TO,,15/07/2020
17/07/2020,VYAIRE,TOCANTINS,ESTADO,UTI,2,120000,PALMAS - Secretaria Estadual de Saúde,TO,,27/07/2020
17/07/2020,MAGNAMED,TOCANTINS,ESTADO,TRANSPORTE,2,96580,PALMAS - Secretaria Estadual de Saúde,TO,,27/07/2020
24/07/2020,VYAIRE,TOCANTINS,ESTADO,UTI,3,180000,PALMAS - Secretaria Estadual de Saúde ,TO,,03/08/2020
24/07/2020,KTK,TOCANTINS,ESTADO,TRANSPORTE,3,60000,PALMAS - Secretaria Estadual de Saúde ,TO,,03/08/2020
04/09/2020,KTK,TOCANTINS,MUNICIPIO,TRANSPORTE,10,200000,SECR. MUN. DE SAÚDE DE PALMAS,TO,,09/09/2020
04/09/2020,MAGNAMED,TOCANTINS,MUNICIPIO,UTI,9,540000,SECR. MUN. DE SAÚDE DE PALMAS,TO,,09/09/2020
04/09/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,11,660000,SECR. MUN. DE SAÚDE DE PALMAS,TO,,09/09/2020
04/09/2020,KTK,TOCANTINS,MUNICIPIO,TRANSPORTE,6,120000,SMS de GURUPI,TO,,09/09/2020
04/09/2020,MAGNAMED,TOCANTINS,MUNICIPIO,UTI,6,360000,SMS de GURUPI,TO,,09/09/2020
09/09/2020,KTK,TOCANTINS,MUNICIPIO,TRANSPORTE,10,200000,SECR. MUN. DE SAÚDE DE PALMAS,TO,,12/09/2020
09/09/2020,KTK,TOCANTINS,MUNICIPIO,UTI,20,1200000,SECR. MUN. DE SAÚDE DE PALMAS,TO,,12/09/2020
10/04/2020,MAGNAMED-REQUISIÇÃO,AMAZONAS,ESTADO,UTI,10,600000,Hospital Pronto Socorro da Zona Norte Delphina de Abdel de Azzis ,AM,,11/04/2020
10/04/2020,MAGNAMED-REQUISIÇÃO,AMAZONAS,ESTADO,TRANSPORTE,10,482900,Hospital Pronto Socorro da Zona Norte Delphina de Abdel de Azzis ,AM,,23/04/2020
18/04/2020,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,15,724350,Secretaria Estadual de Saúde,AM,,20/04/2020
22/04/2020,SUZANO/Zhongxun Medical,AMAZONAS,ESTADO,UTI,10,1700816,Secretaria Estadual de Saúde,AM,,23/04/2020
22/04/2020,SUZANO/Resmed,AMAZONAS,ESTADO,UTI,10,912708,Secretaria Estadual de Saúde,AM,,23/04/2020
29/04/2020,VYAIRE,AMAZONAS,ESTADO,UTI,25,1500000,Secretaria Estadual de Saúde,AM,,30/04/2020
29/04/2020,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saúde,AM,,30/04/2020
15/05/2020,MAGNAMED,AMAZONAS,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saúde (TABATINGA) Obs: Entregues na Foça Aérea Brasileira FAB/SP,AM,,16/05/2020
15/05/2020,MAGNAMED,AMAZONAS,MUNICIPIO,TRANSPORTE,8,386320,Secretaria Municipal de Saúde (SAO GABRIEL DA CACHOEIRA) Obs: Entregues na Foça Aérea Brasileira FAB/SP,AM,,16/05/2020
16/05/2020,KTK,AMAZONAS,MUNICIPIO,UTI,20,1200000,Secretaria Municipal de Saúde,AM,,17/06/2020
16/05/2020,MAGNAMED,AMAZONAS,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saúde,AM,,17/06/2020
20/05/2020,VYAIRE,AMAZONAS,ESTADO,UTI,15,900000,Secretaria Estadual de Saúde,AM,,21/05/2020
20/05/2020,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,5,241450,Secretaria Estadual de Saúde,AM,,21/05/2020
21/05/2020,VYAIRE,AMAZONAS,ESTADO,UTI,14,840000,Secretaria Estadual de Saúde,AM,,23/05/2020
21/05/2020,VYAIRE,AMAZONAS,ESTADO,UTI,1,60000,Secretaria Estadual de Saúde,AM,,23/05/2020
21/05/2020,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,5,241450,Secretaria Estadual de Saúde,AM,,23/05/2020
10/06/2020,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,16,772640,FAB Manaus - Amazonas,AM,,12/06/2020
26/06/2020,MAGNAMED,AMAZONAS,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde (Itacoatiara),AM,,02/07/2020
26/06/2020,VYAIRE,AMAZONAS,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (Itacoatiara),AM,,02/07/2020
26/06/2020,KTK,AMAZONAS,MUNICIPIO,TRANSPORTE,18,360000,Secretaria Municipal de Saúde (Manaus),AM,,01/07/2020
11/04/2020,MAGNAMED-REQUISIÇÃO,AMAPA,ESTADO,UTI,10,600000,Maternidade Zona Norte Dra. Eucléia,AP,,11/04/2020
18/04/2020,MAGNAMED,AMAPA,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saúde,AP,,19/04/2020
18/04/2020,VYAIRE,AMAPA,ESTADO,UTI,5,300000,Secretaria Estadual de Saúde,AP,,19/04/2020
21/04/2020,L C DADDE COM AT INST MAT MEDICO EPP,AMAPA,ESTADO,UTI,20,2190000,Secretaria Estadual de Saúde,AP,,23/04/2020
01/05/2020,LEISTUNG,AMAPA,ESTADO,TRANSPORTE,2,37000,Secretaria Estadual de Saúde,AP,,02/05/2020
01/05/2020,LEISTUNG,AMAPA,ESTADO,UTI,14,840000,Secretaria Estadual de Saúde,AP,,02/05/2020
01/05/2020,MAGNAMED,AMAPA,ESTADO,TRANSPORTE,4,193160,Secretaria Estadual de Saúde,AP,,02/05/2020
24/05/2020,VYAIRE,AMAPA,ESTADO,UTI,30,1800000,Secretaria Estadual de Saúde,AP,,24/05/2020
28/05/2020,VYAIRE,AMAPA,ESTADO,UTI,10,600000,Secretaria Estadual de Saúde,AP,,29/05/2020
09/06/2020,VYAIRE,AMAPA,ESTADO,UTI,10,600000,Secretaria Estadual de Saúde,AP,,12/06/2020
09/06/2020,MAGNAMED,AMAPA,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saúde,AP,,12/06/2020
30/05/2020,WEG,PIAUI,ESTADO,UTI,10,600000,Secretaria Estadual de Saúde,PI,,02/06/2020
31/05/2020,MAGNAMED,PIAUI,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saúde,PI,,02/06/2020
04/06/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (Parnaíba),PI,,06/06/2020
04/06/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde (Parnaíba),PI,,06/06/2020
09/06/2020,MAGNAMED,PIAUI,ESTADO,UTI,4,240000,Secretaria Estadual de Saúde,PI,,12/06/2020
09/06/2020,VYAIRE,PIAUI,ESTADO,UTI,1,60000,Secretaria Estadual de Saúde,PI,,12/06/2020
09/06/2020,VYAIRE,PIAUI,ESTADO,UTI,5,300000,Secretaria Estadual de Saúde,PI,,12/06/2020
09/06/2020,MAGNAMED,PIAUI,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saúde,PI,,12/06/2020
16/06/2020,MAGNAMED,PIAUI,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saúde,PI,,19/06/2020
16/06/2020,VYAIRE,PIAUI,ESTADO,UTI,10,600000,Secretaria Estadual de Saúde,PI,,19/06/2020
26/06/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saúde (PICOS),PI,,01/07/2020
26/06/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde (TERESINA),PI,,01/07/2020
07/07/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,10,600000,PICOS - HOSPITAL JUSTINO LUZ,PI,,16/07/2020
07/07/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,10,600000,TERESINA - HOSPITAL GETÚLIO VARGAS,PI,,17/07/2020
10/07/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,5,241450,CORRENTE - Secretaria Municipal de Saúde,PI,,16/07/2020
10/07/2020,MAGNAMED,PIAUI,ESTADO,TRANSPORTE,15,724350,TERESINA - Secretaria Estadual de Saúde,PI,,16/07/2020
